DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
17-Nov-2025,EQ,"2,095.00","2,119.90","2,092.40","2,079.70","2,103.00","2,102.90","2,103.97","2,301.90","1,699.70","50,30,328","10,58,36,40,662.50","1,45,450"
14-Nov-2025,EQ,"2,066.00","2,085.50","2,063.00","2,075.20","2,082.80","2,079.70","2,074.55","2,301.90","1,679.05","24,40,551","5,06,30,50,020.50","1,22,682"
13-Nov-2025,EQ,"2,089.50","2,089.50","2,064.60","2,084.50","2,080.00","2,075.20","2,075.98","2,301.90","1,679.05","21,42,306","4,44,73,74,472.30","1,08,483"
12-Nov-2025,EQ,"2,100.10","2,100.10","2,080.00","2,086.90","2,085.90","2,084.50","2,086.27","2,301.90","1,679.05","18,07,085","3,77,00,58,777.90","87,500"
11-Nov-2025,EQ,"2,100.00","2,103.00","2,074.90","2,092.70","2,088.20","2,086.90","2,086.03","2,301.90","1,679.05","21,62,842","4,51,17,53,089.70","1,16,220"
10-Nov-2025,EQ,"2,081.00","2,104.80","2,081.00","2,088.30","2,090.00","2,092.70","2,095.64","2,301.90","1,679.05","21,73,296","4,55,44,56,514.40","1,00,761"
07-Nov-2025,EQ,"2,078.70","2,099.30","2,059.20","2,083.20","2,089.90","2,088.30","2,088.45","2,301.90","1,679.05","14,00,189","2,92,42,29,418.40","61,230"
06-Nov-2025,EQ,"2,073.00","2,103.80","2,072.10","2,096.60","2,080.00","2,083.20","2,085.89","2,301.90","1,679.05","23,80,569","4,96,56,00,522.60","1,14,024"
04-Nov-2025,EQ,"2,116.70","2,121.10","2,093.00","2,113.50","2,094.80","2,096.60","2,101.76","2,301.90","1,679.05","19,16,377","4,02,77,61,484.80","84,068"
03-Nov-2025,EQ,"2,102.20","2,119.20","2,087.90","2,102.20","2,110.40","2,113.50","2,105.51","2,301.90","1,679.05","15,31,453","3,22,44,83,889.10","74,123"
31-Oct-2025,EQ,"2,146.90","2,146.90","2,100.00","2,137.20","2,105.50","2,102.20","2,109.94","2,301.90","1,679.05","37,86,254","7,98,87,53,946.00","1,00,244"
30-Oct-2025,EQ,"2,150.00","2,153.00","2,126.40","2,150.50","2,140.50","2,137.20","2,135.69","2,301.90","1,679.05","24,87,693","5,31,29,45,511.00","1,14,520"
29-Oct-2025,EQ,"2,170.00","2,174.30","2,146.90","2,160.80","2,151.00","2,150.50","2,154.86","2,301.90","1,679.05","14,17,783","3,05,51,21,134.40","74,876"
28-Oct-2025,EQ,"2,142.00","2,168.10","2,142.00","2,148.60","2,163.80","2,160.80","2,155.37","2,301.90","1,679.05","46,60,869","10,04,59,03,258.40","1,41,135"
27-Oct-2025,EQ,"2,172.20","2,186.00","2,122.00","2,187.00","2,149.40","2,148.60","2,156.70","2,301.90","1,679.05","37,19,940","8,02,27,84,950.50","1,40,758"
24-Oct-2025,EQ,"2,238.00","2,238.00","2,168.20","2,225.60","2,192.50","2,187.00","2,182.38","2,301.90","1,679.05","32,58,737","7,11,17,95,460.90","84,950"
23-Oct-2025,EQ,"2,225.00","2,244.40","2,211.00","2,197.00","2,220.10","2,225.60","2,232.37","2,301.90","1,679.05","42,99,221","9,59,74,62,298.40","1,55,382"
21-Oct-2025,EQ,"2,213.80","2,219.80","2,186.90","2,213.80","2,192.00","2,197.00","2,198.58","2,301.90","1,679.05","2,26,804","49,86,47,508.50","12,049"
20-Oct-2025,EQ,"2,214.00","2,266.00","2,200.20","2,205.80","2,206.90","2,213.80","2,220.50","2,301.90","1,679.05","30,41,417","6,75,34,80,698.20","1,14,490"
17-Oct-2025,EQ,"2,203.90","2,209.90","2,190.40","2,205.40","2,200.00","2,205.80","2,201.17","2,301.90","1,679.05","33,41,302","7,35,47,82,034.90","1,54,286"
16-Oct-2025,EQ,"2,152.90","2,214.60","2,152.20","2,149.60","2,195.00","2,205.40","2,192.48","2,301.90","1,679.05","67,38,420","14,77,38,33,040.30","1,97,028"
15-Oct-2025,EQ,"2,155.00","2,165.90","2,141.20","2,151.80","2,148.20","2,149.60","2,150.34","2,301.90","1,679.05","23,08,107","4,96,32,21,629.40","1,04,574"
14-Oct-2025,EQ,"2,149.00","2,165.00","2,141.60","2,152.10","2,150.00","2,151.80","2,152.52","2,301.90","1,679.05","16,04,563","3,45,38,59,986.70","87,898"
13-Oct-2025,EQ,"2,136.00","2,156.00","2,133.80","2,150.10","2,151.40","2,152.10","2,148.93","2,301.90","1,679.05","21,20,004","4,55,57,32,133.60","70,605"
10-Oct-2025,EQ,"2,145.00","2,157.80","2,136.60","2,144.60","2,146.10","2,150.10","2,148.24","2,301.90","1,679.05","19,36,242","4,15,95,13,655.30","83,559"
09-Oct-2025,EQ,"2,118.00","2,152.00","2,101.30","2,117.80","2,140.90","2,144.60","2,134.04","2,301.90","1,679.05","31,65,497","6,75,52,82,041.10","1,34,928"
08-Oct-2025,EQ,"2,126.50","2,132.50","2,112.20","2,126.90","2,112.80","2,117.80","2,121.05","2,301.90","1,679.05","8,80,495","1,86,75,78,313.00","48,192"
07-Oct-2025,EQ,"2,142.00","2,153.10","2,121.70","2,146.00","2,126.00","2,126.90","2,135.27","2,301.90","1,679.05","24,72,939","5,28,03,83,327.90","81,336"
06-Oct-2025,EQ,"2,114.00","2,154.60","2,093.00","2,100.50","2,142.70","2,146.00","2,132.45","2,301.90","1,679.05","51,52,836","10,98,81,57,042.40","1,39,255"
03-Oct-2025,EQ,"2,063.30","2,108.00","2,062.00","2,063.30","2,108.00","2,100.50","2,093.36","2,301.90","1,679.05","47,35,930","9,91,40,26,508.60","1,82,132"
01-Oct-2025,EQ,"1,986.00","2,072.00","1,986.00","1,992.70","2,067.70","2,063.30","2,047.71","2,301.90","1,679.05","61,15,951","12,52,36,95,591.30","1,46,268"
30-Sep-2025,EQ,"2,004.00","2,015.00","1,986.10","1,991.60","1,996.00","1,992.70","1,995.99","2,301.90","1,679.05","58,61,937","11,70,03,96,376.20","1,26,531"
29-Sep-2025,EQ,"1,995.90","2,003.70","1,970.30","1,994.80","1,981.80","1,991.60","1,988.76","2,301.90","1,679.05","53,06,102","10,55,25,66,643.00","1,44,901"
26-Sep-2025,EQ,"2,009.00","2,019.20","1,989.10","2,013.50","1,993.60","1,994.80","1,997.34","2,301.90","1,679.05","19,19,165","3,83,32,24,500.90","88,645"
25-Sep-2025,EQ,"2,032.30","2,037.50","2,010.00","2,031.30","2,014.80","2,013.50","2,019.65","2,301.90","1,679.05","40,07,855","8,09,44,74,522.70","1,20,464"
24-Sep-2025,EQ,"2,042.00","2,048.10","2,029.00","2,047.70","2,032.00","2,031.30","2,037.26","2,301.90","1,679.05","36,78,877","7,49,48,34,078.00","1,22,640"
23-Sep-2025,EQ,"2,023.00","2,053.10","2,008.40","2,021.70","2,052.00","2,047.70","2,034.61","2,301.90","1,679.05","50,85,648","10,34,72,90,910.70","1,28,377"
22-Sep-2025,EQ,"2,032.00","2,039.60","2,017.40","2,031.00","2,020.10","2,021.70","2,030.97","2,301.90","1,679.05","26,45,982","5,37,39,02,153.90","75,416"
19-Sep-2025,EQ,"2,054.60","2,054.60","2,027.40","2,054.60","2,038.80","2,031.00","2,034.40","2,301.90","1,679.05","44,86,225","9,12,67,63,894.30","88,819"
18-Sep-2025,EQ,"2,050.00","2,061.30","2,042.20","2,050.30","2,055.00","2,054.60","2,053.56","2,301.90","1,679.05","34,84,116","7,15,48,26,484.30","1,46,963"
17-Sep-2025,EQ,"2,029.00","2,052.70","2,020.30","2,021.70","2,051.00","2,050.30","2,043.32","2,301.90","1,679.05","47,83,438","9,77,40,81,395.70","1,55,681"
16-Sep-2025,EQ,"1,976.40","2,030.50","1,973.20","1,970.80","2,023.50","2,021.70","2,014.63","2,301.90","1,679.05","40,16,877","8,09,25,11,190.70","1,59,020"
15-Sep-2025,EQ,"1,968.00","1,981.60","1,964.90","1,972.30","1,970.00","1,970.80","1,971.67","2,301.90","1,679.05","26,19,626","5,16,50,40,976.50","1,31,673"
12-Sep-2025,EQ,"1,973.20","1,985.00","1,966.00","1,972.30","1,974.70","1,972.30","1,975.37","2,301.90","1,679.05","36,15,457","7,14,18,79,436.50","1,15,326"
11-Sep-2025,EQ,"1,977.00","1,985.00","1,963.30","1,973.30","1,969.90","1,972.30","1,974.42","2,301.90","1,679.05","23,63,267","4,66,60,81,410.30","94,734"
10-Sep-2025,EQ,"1,984.90","1,988.90","1,965.80","1,960.40","1,972.90","1,973.30","1,976.77","2,301.90","1,679.05","85,20,902","16,84,38,66,751.20","1,62,741"
09-Sep-2025,EQ,"1,956.00","1,965.90","1,939.80","1,950.10","1,960.40","1,960.40","1,953.25","2,301.90","1,679.05","31,74,784","6,20,11,55,219.90","93,855"
08-Sep-2025,EQ,"1,942.50","1,961.50","1,931.50","1,945.50","1,947.90","1,950.10","1,945.23","2,301.90","1,679.05","25,05,558","4,87,38,84,399.50","92,056"
05-Sep-2025,EQ,"1,949.70","1,957.30","1,937.10","1,949.70","1,939.50","1,945.50","1,946.61","2,301.90","1,679.05","19,81,252","3,85,67,33,879.40","98,539"
04-Sep-2025,EQ,"1,961.00","1,971.70","1,946.50","1,960.20","1,947.00","1,949.70","1,954.90","2,301.90","1,679.05","18,91,459","3,69,76,14,569.40","1,07,220"
03-Sep-2025,EQ,"1,944.00","1,963.80","1,931.10","1,942.50","1,962.30","1,960.20","1,946.64","2,301.90","1,679.05","40,07,454","7,80,10,64,883.90","1,47,747"
02-Sep-2025,EQ,"1,966.00","1,975.20","1,940.40","1,968.60","1,944.90","1,942.50","1,952.52","2,301.90","1,679.05","25,83,419","5,04,41,66,511.60","1,27,240"
01-Sep-2025,EQ,"1,960.30","1,972.80","1,955.20","1,960.30","1,965.10","1,968.60","1,964.42","2,301.90","1,679.05","15,78,322","3,10,04,81,920.20","89,412"
29-Aug-2025,EQ,"1,950.20","1,984.90","1,950.20","1,944.70","1,959.20","1,960.30","1,966.49","2,301.90","1,679.05","30,74,358","6,04,56,92,871.60","1,12,796"
28-Aug-2025,EQ,"1,955.00","1,968.00","1,941.10","1,965.70","1,947.90","1,944.70","1,951.19","2,301.90","1,679.05","35,97,940","7,02,02,59,864.00","2,16,918"
26-Aug-2025,EQ,"1,978.00","1,983.90","1,961.20","1,983.30","1,966.00","1,965.70","1,967.71","2,301.90","1,679.05","37,10,138","7,30,04,81,797.30","1,31,652"
25-Aug-2025,EQ,"1,987.00","1,998.80","1,976.70","1,986.60","1,982.90","1,983.30","1,982.37","2,301.90","1,679.05","23,69,815","4,69,78,56,454.90","94,729"
22-Aug-2025,EQ,"2,010.20","2,018.60","1,980.20","2,017.80","1,983.30","1,986.60","1,993.39","2,301.90","1,679.05","17,91,693","3,57,15,34,944.10","93,202"
21-Aug-2025,EQ,"2,039.00","2,039.00","2,012.90","2,017.50","2,019.00","2,017.80","2,021.04","2,301.90","1,679.05","28,98,787","5,85,85,53,059.90","1,07,219"
20-Aug-2025,EQ,"2,020.50","2,024.20","2,005.50","2,029.90","2,019.50","2,017.50","2,017.30","2,301.90","1,679.05","26,26,941","5,29,93,28,039.00","1,01,944"
19-Aug-2025,EQ,"1,994.00","2,032.50","1,992.50","2,001.40","2,027.30","2,029.90","2,022.85","2,301.90","1,679.05","31,11,769","6,29,46,45,526.50","1,27,904"
18-Aug-2025,EQ,"1,997.90","2,026.00","1,997.10","1,978.20","2,000.00","2,001.40","2,008.70","2,301.90","1,679.05","43,03,944","8,64,53,37,284.10","1,66,005"
14-Aug-2025,EQ,"1,988.00","1,993.50","1,975.50","1,987.70","1,980.00","1,978.20","1,982.92","2,301.90","1,679.05","19,84,593","3,93,52,92,729.80","87,181"
13-Aug-2025,EQ,"1,968.00","1,996.30","1,962.20","1,959.00","1,988.70","1,987.70","1,984.79","2,301.90","1,679.05","27,46,733","5,45,16,86,438.80","89,628"
12-Aug-2025,EQ,"1,975.00","1,985.90","1,956.40","1,975.90","1,959.40","1,959.00","1,966.62","2,301.90","1,679.05","15,77,824","3,10,29,76,536.80","98,842"
11-Aug-2025,EQ,"1,964.00","2,024.00","1,956.40","1,952.70","1,963.10","1,975.90","1,967.84","2,301.90","1,679.05","22,02,513","4,33,41,87,936.70","1,13,496"
08-Aug-2025,EQ,"1,993.90","1,999.50","1,948.20","1,992.10","1,955.00","1,952.70","1,964.00","2,301.90","1,679.05","21,85,729","4,29,27,65,627.20","82,472"
07-Aug-2025,EQ,"1,981.00","1,995.50","1,965.00","2,002.40","1,994.20","1,992.10","1,970.01","2,301.90","1,679.05","1,45,52,199","28,66,79,13,795.90","1,26,303"
06-Aug-2025,EQ,"2,003.00","2,025.60","1,992.70","2,003.00","2,003.90","2,002.40","2,006.48","2,301.90","1,679.05","26,62,279","5,34,18,00,564.10","1,29,508"
05-Aug-2025,EQ,"2,008.00","2,008.00","1,994.80","1,997.00","2,004.00","2,003.00","2,001.29","2,301.90","1,679.05","24,21,332","4,84,57,86,895.30","1,32,422"
04-Aug-2025,EQ,"1,987.00","2,007.00","1,982.10","1,992.40","1,996.10","1,997.00","1,996.26","2,301.90","1,679.05","15,43,261","3,08,07,52,088.20","75,232"
01-Aug-2025,EQ,"1,983.00","2,007.00","1,972.10","1,978.60","1,995.90","1,992.40","1,994.29","2,301.90","1,679.05","26,72,373","5,32,94,83,556.70","1,26,548"
31-Jul-2025,EQ,"1,941.20","1,998.60","1,935.00","1,959.70","1,980.00","1,978.60","1,966.61","2,301.90","1,679.05","43,03,918","8,46,41,40,289.00","1,60,167"
30-Jul-2025,EQ,"1,966.10","1,980.90","1,957.00","1,972.70","1,959.20","1,959.70","1,965.97","2,301.90","1,679.05","35,89,991","7,05,78,21,185.50","1,40,088"
29-Jul-2025,EQ,"1,967.00","1,979.70","1,953.00","1,966.60","1,970.20","1,972.70","1,964.82","2,301.90","1,679.05","50,43,934","9,91,04,43,940.70","1,38,864"
28-Jul-2025,EQ,"2,025.30","2,055.30","1,960.00","2,124.60","1,968.70","1,966.60","1,987.22","2,301.90","1,679.05","1,38,24,699","27,47,27,70,046.40","5,12,656"
25-Jul-2025,EQ,"2,139.10","2,149.90","2,118.30","2,142.10","2,121.20","2,124.60","2,127.28","2,301.90","1,679.05","17,45,475","3,71,31,19,465.40","78,508"
24-Jul-2025,EQ,"2,165.40","2,171.80","2,140.00","2,170.40","2,143.00","2,142.10","2,147.77","2,301.90","1,679.05","20,58,400","4,42,09,71,711.50","83,014"
23-Jul-2025,EQ,"2,171.00","2,179.80","2,156.20","2,160.20","2,165.40","2,170.40","2,169.20","2,301.90","1,679.05","27,90,541","6,05,32,31,809.80","94,781"
22-Jul-2025,EQ,"2,172.00","2,175.00","2,145.00","2,165.20","2,160.20","2,160.20","2,155.34","2,301.90","1,679.05","15,64,562","3,37,21,70,187.70","81,409"
21-Jul-2025,EQ,"2,138.10","2,167.60","2,130.20","2,140.50","2,164.50","2,165.20","2,158.58","2,301.90","1,679.05","18,27,099","3,94,39,42,172.40","1,03,601"
18-Jul-2025,EQ,"2,167.60","2,168.00","2,131.00","2,170.80","2,132.00","2,140.50","2,142.89","2,301.90","1,679.05","25,66,543","5,49,98,25,900.20","95,801"
