DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
31-Oct-2025,EQ,"994.00","1,004.45","981.15","998.15","987.95","987.30","989.37","2,037.70","939.10","2,32,21,330","22,97,45,58,984.15","4,54,775"
30-Oct-2025,EQ,"1,000.00","1,009.50","997.10","1,007.85","999.95","998.15","1,001.53","2,037.70","939.10","1,99,62,917","19,99,35,06,579.25","3,65,104"
29-Oct-2025,EQ,"1,004.90","1,012.50","1,000.00","1,003.55","1,008.50","1,007.85","1,007.89","2,037.70","939.10","1,77,69,445","17,90,96,76,109.65","2,81,715"
28-Oct-2025,EQ,"997.65","1,008.00","995.00","1,002.95","1,004.90","1,003.55","1,001.18","2,037.70","939.10","3,39,04,289","33,94,41,77,651.40","4,23,621"
27-Oct-2025,EQ,"996.50","1,009.05","996.20","994.75","1,003.50","1,002.95","1,003.92","2,037.70","939.10","1,57,00,796","15,76,22,65,430.25","2,97,938"
24-Oct-2025,EQ,"1,011.00","1,011.95","991.30","1,008.80","995.90","994.75","999.40","2,037.70","939.10","1,77,07,768","17,69,70,89,817.30","3,62,016"
23-Oct-2025,EQ,"1,016.00","1,020.50","1,006.00","1,007.70","1,006.60","1,008.80","1,013.19","2,037.70","939.10","4,35,26,526","44,10,04,30,667.15","5,18,216"
21-Oct-2025,EQ,"1,006.00","1,010.00","1,004.00","1,002.95","1,004.00","1,007.70","1,008.15","2,037.70","939.10","34,71,600","3,49,99,06,215.35","88,749"
20-Oct-2025,EQ,"997.00","1,020.00","997.00","1,002.55","1,003.60","1,002.95","1,005.08","2,037.70","939.10","2,21,95,202","22,30,79,32,790.70","4,16,206"
17-Oct-2025,EQ,"993.95","1,009.00","986.00","994.35","1,000.60","1,002.55","1,001.76","2,037.70","939.10","2,52,10,511","25,25,47,61,309.80","3,71,430"
16-Oct-2025,EQ,"982.65","996.60","981.50","978.25","993.60","994.35","989.28","2,037.70","939.10","2,29,36,566","22,69,06,15,843.35","3,62,882"
15-Oct-2025,EQ,"975.00","984.90","973.35","977.15","978.50","978.25","979.29","2,037.70","939.10","2,33,10,447","22,82,77,42,875.95","2,51,500"
14-Oct-2025,EQ,"970.00","980.45","967.00","977.00","976.25","977.15","975.43","2,037.70","939.10","2,29,34,382","22,37,09,80,681.75","2,17,173"
13-Oct-2025,EQ,"974.30","981.00","972.00","980.90","977.10","977.00","977.15","2,037.70","939.10","1,86,34,254","18,20,84,00,781.70","2,80,003"
10-Oct-2025,EQ,"979.00","986.20","978.10","977.10","981.45","980.90","982.56","2,037.70","939.10","1,37,57,080","13,51,71,76,056.05","2,37,034"
09-Oct-2025,EQ,"974.50","979.00","970.15","978.70","975.00","977.10","976.00","2,037.70","939.10","1,53,70,950","15,00,19,96,973.25","2,13,008"
08-Oct-2025,EQ,"976.00","985.90","974.55","982.50","977.20","978.70","979.57","2,037.70","939.10","1,59,39,710","15,61,39,97,664.15","2,09,764"
07-Oct-2025,EQ,"974.00","989.85","971.00","973.45","981.80","982.50","983.54","2,037.70","939.10","2,55,35,736","25,11,54,33,186.60","2,46,182"
06-Oct-2025,EQ,"971.90","977.40","962.00","965.15","973.90","973.45","973.33","2,037.70","939.10","1,85,42,683","18,04,81,85,820.20","2,42,243"
03-Oct-2025,EQ,"952.00","966.75","952.00","965.25","963.70","965.15","960.81","2,037.70","939.10","2,66,58,296","25,61,34,77,189.50","2,62,320"
01-Oct-2025,EQ,"952.70","969.60","946.00","951.00","965.80","965.25","961.75","2,037.70","939.10","2,53,50,832","24,38,10,70,597.70","2,84,713"
30-Sep-2025,EQ,"958.05","960.00","946.30","950.30","952.50","951.00","951.48","2,037.70","939.10","2,82,96,687","26,92,36,71,201.95","2,54,597"
29-Sep-2025,EQ,"946.05","956.80","939.10","945.05","953.40","950.30","950.17","2,037.70","939.10","3,23,98,179","30,78,38,88,581.80","2,96,694"
26-Sep-2025,EQ,"945.10","951.45","941.30","949.85","944.25","945.05","945.96","2,037.70","940.00","1,48,74,656","14,07,07,86,048.15","2,09,563"
25-Sep-2025,EQ,"952.50","958.00","947.40","951.05","951.20","949.85","952.03","2,037.70","940.00","3,14,13,279","29,90,63,81,362.70","2,56,060"
24-Sep-2025,EQ,"952.20","956.45","943.00","957.20","951.00","951.05","949.21","2,037.70","940.00","1,51,17,220","14,34,94,11,269.75","2,48,417"
23-Sep-2025,EQ,"967.00","968.20","955.50","964.20","958.45","957.20","960.10","2,037.70","940.00","2,10,22,298","20,18,34,27,172.90","1,90,721"
22-Sep-2025,EQ,"964.00","971.20","961.95","966.90","965.40","964.20","966.40","2,037.70","940.00","1,08,54,415","10,48,97,24,995.75","1,39,126"
19-Sep-2025,EQ,"974.90","976.70","962.10","976.90","967.00","966.90","967.22","2,037.70","940.00","3,12,43,267","30,21,92,30,008.15","2,20,137"
18-Sep-2025,EQ,"973.30","979.65","969.25","966.50","976.00","976.90","974.66","2,037.70","940.00","1,77,91,598","17,34,08,47,521.60","2,67,040"
17-Sep-2025,EQ,"965.15","974.40","964.35","966.85","967.00","966.50","968.39","2,037.70","940.00","1,73,61,476","16,81,26,55,777.90","2,69,236"
16-Sep-2025,EQ,"961.20","969.35","961.20","967.05","966.30","966.85","966.32","2,037.70","940.00","1,86,61,794","18,03,32,79,292.75","2,01,920"
15-Sep-2025,EQ,"969.60","972.35","965.00","967.30","966.10","967.05","968.58","2,037.70","940.00","1,44,86,377","14,03,12,09,535.60","1,98,502"
12-Sep-2025,EQ,"969.90","970.75","962.25","967.80","966.90","967.30","966.65","2,037.70","940.00","1,43,63,519","13,88,44,30,847.50","2,65,851"
11-Sep-2025,EQ,"960.30","969.25","959.90","965.90","966.50","967.80","965.95","2,037.70","940.00","1,51,13,633","14,59,89,45,433.15","2,20,801"
10-Sep-2025,EQ,"973.90","973.90","961.70","965.15","965.50","965.90","966.21","2,037.70","940.00","1,80,91,100","17,47,97,79,505.30","2,18,336"
09-Sep-2025,EQ,"974.00","974.40","962.70","966.00","966.45","965.15","967.81","2,037.70","940.00","1,39,85,539","13,53,53,96,477.20","1,81,800"
08-Sep-2025,EQ,"969.00","973.15","960.45","963.40","967.35","966.00","967.58","2,037.70","940.00","1,17,11,307","11,33,16,77,355.70","1,93,535"
05-Sep-2025,EQ,"967.50","967.50","954.05","961.25","962.60","963.40","960.70","2,037.70","940.00","1,16,02,111","11,14,62,02,039.65","2,10,037"
04-Sep-2025,EQ,"960.20","965.70","956.25","954.45","960.95","961.25","961.34","2,037.70","940.00","1,75,97,657","16,91,73,00,954.60","2,12,281"
03-Sep-2025,EQ,"945.00","956.30","940.00","944.50","953.95","954.45","947.66","2,037.70","940.00","1,60,83,481","15,24,17,46,460.65","2,88,240"
02-Sep-2025,EQ,"951.00","954.80","944.00","950.60","944.70","944.50","948.80","2,037.70","944.00","1,41,96,320","13,46,94,17,784.70","3,43,637"
01-Sep-2025,EQ,"949.60","957.45","946.35","951.60","950.80","950.60","950.62","2,037.70","946.35","2,01,78,344","19,18,19,19,082.15","4,10,933"
29-Aug-2025,EQ,"954.00","963.30","950.10","957.80","953.40","951.60","955.24","2,037.70","950.10","1,48,23,813","14,16,03,14,228.10","2,60,839"
28-Aug-2025,EQ,"967.00","972.20","955.00","973.40","961.80","957.80","962.09","2,037.70","955.00","2,54,38,255","24,47,38,86,027.80","3,77,835"
26-Aug-2025,EQ,"979.50","985.70","968.00","1,964.10","972.30","973.40","973.26","2,037.70","968.00","1,69,17,731","16,46,54,10,030.90","2,96,302"
25-Aug-2025,EQ,"1,960.20","1,977.40","1,957.00","1,964.60","1,969.20","1,964.10","1,967.27","2,037.70","1,613.00","87,59,022","17,23,13,88,424.40","2,17,503"
22-Aug-2025,EQ,"1,989.90","1,996.00","1,957.10","1,991.20","1,965.50","1,964.60","1,968.66","2,037.70","1,613.00","99,16,751","19,52,27,14,269.10","2,53,318"
21-Aug-2025,EQ,"1,997.50","1,997.50","1,983.20","1,988.20","1,990.50","1,991.20","1,991.62","2,037.70","1,613.00","62,19,925","12,38,77,22,464.00","1,60,599"
20-Aug-2025,EQ,"1,987.00","1,992.00","1,979.00","1,991.10","1,988.30","1,988.20","1,985.13","2,037.70","1,613.00","49,75,114","9,87,62,63,155.30","1,73,424"
19-Aug-2025,EQ,"1,998.30","2,006.10","1,986.70","2,003.60","1,990.00","1,991.10","1,995.49","2,037.70","1,613.00","61,76,219","12,32,45,74,114.90","1,70,899"
18-Aug-2025,EQ,"2,010.00","2,026.60","1,995.60","1,991.10","2,005.00","2,003.60","2,008.73","2,037.70","1,613.00","96,42,398","19,36,89,89,917.90","2,20,027"
14-Aug-2025,EQ,"1,978.00","1,996.00","1,971.20","1,980.30","1,989.50","1,991.10","1,990.18","2,037.70","1,601.15","87,55,858","17,42,57,42,818.70","1,74,342"
13-Aug-2025,EQ,"1,994.00","1,994.00","1,969.10","1,969.90","1,979.90","1,980.30","1,977.14","2,037.70","1,601.15","67,88,698","13,42,21,76,534.10","1,77,703"
12-Aug-2025,EQ,"1,991.90","1,996.00","1,967.50","1,995.60","1,969.70","1,969.90","1,978.54","2,037.70","1,601.15","64,68,901","12,79,89,99,218.20","2,37,925"
11-Aug-2025,EQ,"1,975.90","1,997.60","1,973.10","1,973.90","1,992.00","1,995.60","1,986.89","2,037.70","1,601.15","45,52,927","9,04,61,55,578.70","1,65,998"
08-Aug-2025,EQ,"1,987.10","1,992.80","1,970.00","1,995.40","1,972.00","1,973.90","1,978.99","2,037.70","1,593.30","69,47,632","13,74,92,88,126.40","1,78,320"
07-Aug-2025,EQ,"1,980.10","2,001.60","1,976.80","1,985.30","1,998.00","1,995.40","1,986.09","2,037.70","1,593.30","65,40,593","12,99,02,37,207.70","2,23,527"
06-Aug-2025,EQ,"1,971.10","1,988.00","1,970.00","1,977.60","1,987.00","1,985.30","1,978.39","2,037.70","1,593.30","70,40,102","13,92,80,74,705.90","2,11,058"
05-Aug-2025,EQ,"1,986.50","1,994.40","1,965.50","1,992.00","1,981.00","1,977.60","1,975.61","2,037.70","1,593.30","1,19,89,029","23,68,56,33,703.60","1,94,332"
04-Aug-2025,EQ,"2,010.10","2,018.50","1,988.10","2,012.20","1,994.40","1,992.00","1,997.96","2,037.70","1,593.30","69,66,973","13,91,97,56,957.20","2,48,150"
01-Aug-2025,EQ,"2,014.00","2,028.30","2,009.30","2,018.20","2,016.90","2,012.20","2,015.24","2,037.70","1,593.30","56,58,629","11,40,34,73,962.30","1,38,595"
31-Jul-2025,EQ,"2,014.60","2,031.40","2,008.00","2,025.80","2,018.00","2,018.20","2,020.81","2,037.70","1,593.30","1,10,91,516","22,41,37,95,872.20","1,99,191"
30-Jul-2025,EQ,"2,028.00","2,032.60","2,017.00","2,021.60","2,025.90","2,025.80","2,023.94","2,037.70","1,593.30","75,77,018","15,33,54,57,713.70","1,52,763"
29-Jul-2025,EQ,"1,999.90","2,026.50","1,996.30","2,008.50","2,023.00","2,021.60","2,015.07","2,037.70","1,593.30","99,47,848","20,04,56,35,384.90","2,34,546"
28-Jul-2025,EQ,"2,003.00","2,021.40","2,000.50","2,004.60","2,009.90","2,008.50","2,011.08","2,037.70","1,593.30","60,29,790","12,12,64,12,272.80","2,19,624"
25-Jul-2025,EQ,"2,015.00","2,015.00","1,999.00","2,014.20","2,005.00","2,004.60","2,005.63","2,037.70","1,588.05","46,53,299","9,33,28,02,398.80","1,63,735"
24-Jul-2025,EQ,"2,037.70","2,037.70","2,008.40","2,024.30","2,011.70","2,014.20","2,019.12","2,037.70","1,588.05","95,53,588","19,28,98,76,404.20","1,83,573"
23-Jul-2025,EQ,"2,011.00","2,029.80","2,003.00","2,007.10","2,024.50","2,024.30","2,019.97","2,029.80","1,588.05","68,17,458","13,77,10,89,884.70","1,91,989"
22-Jul-2025,EQ,"2,013.10","2,018.00","2,003.00","2,000.50","2,005.00","2,007.10","2,009.05","2,027.10","1,588.05","74,18,407","14,90,39,39,836.30","2,26,727"
21-Jul-2025,EQ,"1,978.20","2,002.00","1,976.50","1,957.40","2,001.50","2,000.50","1,993.45","2,027.10","1,588.05","1,11,54,539","22,23,60,41,336.40","2,75,691"
18-Jul-2025,EQ,"1,986.90","1,997.00","1,953.00","1,986.90","1,956.00","1,957.40","1,968.80","2,027.10","1,588.05","80,64,723","15,87,78,08,287.50","2,21,823"
